symbol,direction,setup_type,entry_price,sl_price,tp_price,confidence,entry_time,exit_time,exit_price,exit_reason,pnl_pips,rr_achieved,killzone,htf_bias,sniper_passed,sniper_skip_reason,partial_taken,trail_count,be_applied,peak_r
GBPJPY,BUY,HH_HL_CONTINUATION,202.78000,202.75568,202.91800,0.750,2025-10-21 16:45,2025-10-21 17:00,202.75568,SL_HIT,-2.43,-1.00,LONDON_CLOSE,NEUTRAL,True,,False,0,False,0.00
GBPJPY,BUY,LIQUIDITY_GRAB_CONTINUATION,202.70700,202.42138,203.42106,0.970,2025-10-22 09:00,2025-10-22 09:30,202.42138,SL_HIT,-28.56,-1.00,LONDON_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,BUY,CHOCH,202.42800,202.45300,204.72008,1.000,2025-10-22 15:45,2025-10-22 16:15,202.45300,TRAILED_SL,2.50,0.10,LONDON_CLOSE,BUY,True,,False,1,True,0.00
GBPJPY,SELL,LH_LL_CONTINUATION,203.76300,203.72385,203.71950,0.750,2025-10-23 09:45,2025-10-23 10:00,203.72385,TRAILED_SL,3.92,2.21,LONDON_OPEN,BUY,True,,False,1,False,3.49
GBPJPY,SELL,CHOCH,203.48900,203.46400,201.72006,0.920,2025-10-23 16:45,2025-10-23 18:15,203.46400,TRAILED_SL,2.50,0.12,LONDON_CLOSE,BUY,True,,True,1,True,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,203.65900,203.66180,204.10900,0.950,2025-10-24 07:30,2025-10-24 08:30,203.62600,GIVEBACK_GUARD,1.15,4.11,LONDON_OPEN,BUY,True,,True,0,True,21.79
GBPJPY,BUY,LIQUIDITY_GRAB_CONTINUATION,203.66900,203.69400,204.46289,1.000,2025-10-27 09:15,2025-10-27 13:15,203.74600,GIVEBACK_GUARD,5.10,0.28,LONDON_OPEN,BUY,True,,True,1,True,1.34
GBPJPY,BUY,LIQUIDITY_GRAB_CONTINUATION,201.27200,201.04100,202.17728,1.000,2025-10-29 09:00,2025-10-29 09:15,201.04100,SL_HIT,-23.10,-1.00,LONDON_OPEN,NEUTRAL,True,,False,0,False,0.00
GBPJPY,BUY,CONTINUATION_OB,202.89500,202.92000,205.57943,1.000,2025-10-30 13:00,2025-10-30 14:15,202.97200,GIVEBACK_GUARD,5.10,0.47,NY_OPEN,NEUTRAL,True,,True,1,True,1.84
GBPJPY,SELL,CHOCH,202.14000,202.13365,199.18291,1.000,2025-10-31 14:00,2025-10-31 15:00,202.13365,TRAILED_SL,6.67,0.29,NY_OPEN,SELL,True,,True,1,True,0.00
GBPJPY,SELL,LIQUIDITY_GRAB_CONTINUATION,202.62800,202.52400,202.09891,0.870,2025-11-03 08:00,2025-11-03 13:00,202.51000,GIVEBACK_GUARD,16.48,15.58,LONDON_OPEN,NEUTRAL,True,,True,1,True,39.79
GBPJPY,BUY,HH_HL_CONTINUATION,203.17000,203.03000,204.07150,0.950,2025-11-10 14:30,2025-11-10 15:30,203.03000,SL_HIT,-14.00,-1.00,NY_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,202.83000,202.72400,203.10450,0.950,2025-11-11 14:30,2025-11-11 14:45,202.72400,SL_HIT,-10.60,-1.00,NY_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,BUY,CONTINUATION_OB,204.78500,204.64600,207.24724,1.000,2025-11-21 13:30,2025-11-21 13:45,204.64600,SL_HIT,-13.90,-1.00,NY_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,BUY,CONTINUATION_OB,205.61500,205.41900,208.25288,1.000,2025-11-24 16:45,2025-11-24 17:30,205.41900,SL_HIT,-19.60,-1.00,LONDON_CLOSE,BUY,True,,False,0,False,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,205.99100,206.01600,206.31650,0.950,2025-12-02 15:45,2025-12-02 16:00,206.01600,TRAILED_SL,2.50,0.25,LONDON_CLOSE,SELL,True,,False,1,True,1.39
GBPJPY,BUY,CONTINUATION_OB,206.61000,206.51400,209.41253,0.980,2025-12-03 13:15,2025-12-03 13:45,206.51400,SL_HIT,-9.60,-1.00,NY_OPEN,NEUTRAL,True,,False,0,False,0.00
GBPJPY,SELL,LH_LL_CONTINUATION,206.46000,206.61600,206.14650,0.850,2025-12-04 13:45,2025-12-04 15:30,206.61600,SL_HIT,-15.60,-1.00,NY_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,BUY,CONTINUATION_OB,208.17600,208.20100,210.23044,0.980,2025-12-09 13:45,2025-12-09 15:30,208.20100,TRAILED_SL,2.50,0.16,NY_OPEN,BUY,True,,True,1,True,0.00
GBPJPY,SELL,CHOCH,208.24800,208.44700,206.00686,0.920,2025-12-12 09:30,2025-12-12 10:15,208.44700,SL_HIT,-19.90,-1.00,LONDON_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,SELL,LIQUIDITY_GRAB_CONTINUATION,207.61500,207.87467,206.96583,0.920,2025-12-16 12:00,2025-12-16 12:30,207.87467,SL_HIT,-25.97,-1.00,NY_OPEN,NEUTRAL,True,,False,0,False,0.00
GBPJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,207.74400,207.71900,206.60152,1.000,2025-12-16 16:30,2025-12-16 17:45,207.60600,GIVEBACK_GUARD,8.15,0.29,LONDON_CLOSE,NEUTRAL,True,,True,1,True,1.67
GBPJPY,SELL,LIQUIDITY_GRAB_CONTINUATION,207.81900,207.79400,206.86151,1.000,2025-12-17 08:45,2025-12-17 09:00,207.79400,TRAILED_SL,2.50,0.12,LONDON_OPEN,SELL,True,,False,1,True,1.63
GBPJPY,SELL,LH_LL_CONTINUATION,208.05100,208.13700,207.86500,0.850,2025-12-18 13:30,2025-12-18 14:00,208.13700,SL_HIT,-8.60,-1.00,NY_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,SELL,CONTINUATION_OB,210.72900,210.87800,207.90451,1.000,2025-12-26 09:00,2025-12-26 09:30,210.87800,SL_HIT,-14.90,-1.00,LONDON_OPEN,NEUTRAL,True,,False,0,False,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,210.99900,211.02400,211.25550,0.850,2025-12-26 12:15,2025-12-26 15:00,211.02400,TRAILED_SL,2.50,0.31,NY_OPEN,NEUTRAL,True,,True,1,True,1.93
GBPJPY,SELL,CONTINUATION_OB,210.45900,210.56500,208.31248,0.980,2025-12-31 12:15,2025-12-31 13:00,210.56500,SL_HIT,-10.60,-1.00,NY_OPEN,SELL,True,,False,0,False,0.00
GBPJPY,SELL,CONTINUATION_OB,210.67500,210.83100,209.17648,1.000,2025-12-31 14:00,2025-12-31 14:30,210.83100,SL_HIT,-15.60,-1.00,NY_OPEN,SELL,True,,False,0,False,0.00
GBPJPY,SELL,LIQUIDITY_GRAB_CONTINUATION,211.16400,211.41921,210.52598,0.970,2026-01-02 15:45,2026-01-02 17:45,211.41921,SL_HIT,-25.52,-1.00,LONDON_CLOSE,NEUTRAL,True,,False,0,False,0.00
GBPJPY,BUY,LIQUIDITY_GRAB_CONTINUATION,211.09000,211.09840,211.86248,1.000,2026-01-07 15:15,2026-01-07 17:15,211.09840,TRAILED_SL,8.82,10.50,LONDON_CLOSE,NEUTRAL,True,,True,0,True,15.24
GBPJPY,SELL,LH_LL_CONTINUATION,210.75900,210.75185,210.36300,0.900,2026-01-08 13:45,2026-01-08 16:00,210.75185,TRAILED_SL,7.51,10.50,NY_OPEN,SELL,True,,True,0,True,20.56
GBPJPY,BUY,HH_HL_CONTINUATION,211.39200,211.60530,211.62900,0.850,2026-01-09 12:45,2026-01-09 15:30,211.60530,TRAILED_SL,16.46,28.39,NY_OPEN,NEUTRAL,True,,True,1,True,41.72
GBPJPY,BUY,CONTINUATION_OB,213.91100,213.91700,216.80823,1.000,2026-01-13 07:00,2026-01-13 08:45,213.87200,GIVEBACK_GUARD,4.05,6.75,LONDON_OPEN,BUY,True,,True,0,True,28.33
GBPJPY,SELL,CHOCH,213.91200,213.31900,212.33643,0.920,2026-01-14 09:45,2026-01-14 16:00,213.31900,TRAILED_SL,37.40,48.26,LONDON_OPEN,BUY,True,,True,3,True,115.10
GBPJPY,BUY,HH_HL_CONTINUATION,212.67900,212.68440,213.20250,0.850,2026-01-15 12:30,2026-01-15 14:15,212.68440,TRAILED_SL,5.67,0.21,NY_OPEN,NEUTRAL,True,,True,1,True,0.00
GBPJPY,SELL,CONTINUATION_OB,211.85600,211.96600,209.54178,1.000,2026-01-16 07:00,2026-01-16 08:00,211.96600,SL_HIT,-11.00,-1.00,LONDON_OPEN,SELL,True,,False,0,False,0.00
GBPJPY,SELL,LIQUIDITY_GRAB_CONTINUATION,211.95200,211.92700,211.24695,0.870,2026-01-16 12:00,2026-01-16 15:00,211.92700,TRAILED_SL,2.50,0.09,NY_OPEN,SELL,True,,False,1,True,0.00
GBPJPY,SELL,CONTINUATION_OB,212.73300,212.70800,209.20511,1.000,2026-01-20 12:45,2026-01-20 16:30,212.58500,GIVEBACK_GUARD,8.65,0.46,NY_OPEN,SELL,True,,True,1,True,2.67
GBPJPY,SELL,LH_LL_CONTINUATION,212.22000,212.38592,211.90350,0.750,2026-01-21 15:45,2026-01-21 16:30,212.38592,SL_HIT,-16.59,-1.00,LONDON_CLOSE,BUY,True,,False,0,False,0.00
GBPJPY,SELL,CHOCH,212.83200,213.06000,210.25732,0.920,2026-01-22 13:45,2026-01-22 14:30,213.06000,SL_HIT,-22.80,-1.00,NY_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,SELL,LH_LL_CONTINUATION,210.56900,210.72200,210.19850,0.900,2026-01-28 16:15,2026-01-28 16:30,210.72200,SL_HIT,-15.30,-1.00,LONDON_CLOSE,SELL,True,,False,0,False,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,211.62900,211.46900,212.11200,0.900,2026-01-29 12:15,2026-01-29 12:45,211.46900,SL_HIT,-16.00,-1.00,NY_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,214.88900,214.80500,215.10500,0.950,2026-02-04 15:15,2026-02-04 15:30,214.80500,SL_HIT,-8.40,-1.00,LONDON_CLOSE,NEUTRAL,True,,False,0,False,0.00
GBPJPY,BUY,CONTINUATION_OB,213.69200,213.70165,215.51607,1.000,2026-02-05 12:30,2026-02-05 13:30,213.70165,TRAILED_SL,10.13,10.50,NY_OPEN,NEUTRAL,True,,True,0,True,0.00
GBPJPY,BUY,CONTINUATION_OB,213.09100,213.11600,215.61206,1.000,2026-02-06 12:45,2026-02-06 13:00,213.11600,TRAILED_SL,2.50,0.19,NY_OPEN,NEUTRAL,True,,False,1,True,1.72
GBPJPY,SELL,LH_LL_CONTINUATION,209.76700,209.90600,208.55650,0.900,2026-02-11 12:15,2026-02-11 12:30,209.90600,SL_HIT,-13.90,-1.00,NY_OPEN,SELL,True,,False,0,False,0.00
GBPJPY,SELL,LH_LL_CONTINUATION,208.59500,208.70700,207.52100,0.900,2026-02-12 09:30,2026-02-12 09:45,208.70700,SL_HIT,-11.20,-1.00,LONDON_OPEN,SELL,True,,False,0,False,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,209.24400,209.11000,210.25350,0.900,2026-02-16 14:45,2026-02-16 15:15,209.11000,SL_HIT,-13.40,-1.00,NY_OPEN,SELL,True,,False,0,False,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,209.10400,209.11210,210.11350,0.850,2026-02-16 16:45,2026-02-16 18:15,209.11210,TRAILED_SL,8.51,10.50,LONDON_CLOSE,SELL,True,,True,0,True,11.73
GBPJPY,BUY,HH_HL_CONTINUATION,207.27100,207.28185,207.72250,0.850,2026-02-17 15:00,2026-02-17 16:00,207.28185,TRAILED_SL,11.39,10.50,NY_OPEN,SELL,True,,True,0,True,14.20
GBPJPY,SELL,LIQUIDITY_GRAB_CONTINUATION,208.31400,208.55635,207.70813,0.870,2026-02-18 09:30,2026-02-18 10:45,208.55635,SL_HIT,-24.23,-1.00,LONDON_OPEN,NEUTRAL,True,,False,0,False,0.00
GBPJPY,SELL,LH_LL_CONTINUATION,208.65200,208.62700,208.55900,0.750,2026-02-18 12:45,2026-02-18 13:00,208.62700,TRAILED_SL,2.50,5.58,NY_OPEN,NEUTRAL,True,,False,1,True,16.07
GBPJPY,SELL,LH_LL_CONTINUATION,208.67400,208.75800,208.41450,0.850,2026-02-20 08:30,2026-02-20 08:45,208.75800,SL_HIT,-8.40,-1.00,LONDON_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,SELL,LIQUIDITY_GRAB_CONTINUATION,210.47200,210.74954,209.77815,0.970,2026-02-24 16:00,2026-02-24 17:15,210.74954,SL_HIT,-27.75,-1.00,LONDON_CLOSE,BUY,True,,False,0,False,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,211.82800,211.61600,213.33850,0.850,2026-02-25 14:30,2026-02-25 16:00,211.61600,SL_HIT,-21.20,-1.00,NY_OPEN,NEUTRAL,True,,False,0,False,0.00
GBPJPY,BUY,CHOCH,211.56400,211.39500,213.59736,1.000,2026-02-26 09:00,2026-02-26 09:45,211.39500,SL_HIT,-16.90,-1.00,LONDON_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,BUY,CONTINUATION_OB,210.10500,209.95800,211.92850,1.000,2026-02-27 13:15,2026-02-27 13:45,209.95800,SL_HIT,-14.70,-1.00,NY_OPEN,NEUTRAL,True,,False,0,False,0.00
GBPJPY,BUY,LIQUIDITY_GRAB_CONTINUATION,210.00500,210.07600,211.06198,1.000,2026-02-27 15:30,2026-03-02 00:00,209.45100,GIVEBACK_GUARD,-26.45,-0.93,LONDON_CLOSE,NEUTRAL,True,,True,2,True,1.69
GBPJPY,BUY,HH_HL_CONTINUATION,209.35300,209.41510,209.42200,0.750,2026-03-03 17:00,2026-03-03 17:15,209.41510,TRAILED_SL,6.21,3.55,LONDON_CLOSE,SELL,True,,False,1,False,8.57
GBPJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,209.59400,209.85000,208.50445,1.000,2026-03-05 10:00,2026-03-05 11:00,209.85000,SL_HIT,-25.60,-1.00,LONDON_OPEN,SELL,True,,False,0,False,0.00
GBPJPY,SELL,CONTINUATION_OB,210.46200,210.66700,208.25835,1.000,2026-03-06 13:30,2026-03-06 14:45,210.66700,SL_HIT,-20.50,-1.00,NY_OPEN,BUY,True,,False,0,False,0.00
